Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:04:29,2018-10-27 15:04:29,0.030s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:04:29,2018-10-27 15:04:29,0.031s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-27 15:04:29,2018-10-27 15:04:30,0.595s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 4,Chrome 70.0.3538.77,http://192.168.56.102:8080/spring-mvc-forms,2018-10-27 15:04:30,2018-10-27 15:04:33,3.602s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-27 15:04:30,2018-10-27 15:04:32,1.901s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-27 15:04:32,2018-10-27 15:04:32,0.110s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:04:32,2018-10-27 15:04:32,0.163s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:04:32,2018-10-27 15:04:32,0.095s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:04:32,2018-10-27 15:04:32,0.055s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:04:32,2018-10-27 15:04:32,0.062s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:04:32,2018-10-27 15:04:32,0.083s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:04:32,2018-10-27 15:04:32,0.116s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:04:32,2018-10-27 15:04:32,0.055s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:04:32,2018-10-27 15:04:33,0.062s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:04:33,2018-10-27 15:04:33,0.057s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:04:33,2018-10-27 15:04:33,0.060s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:04:33,2018-10-27 15:04:33,0.013s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:04:33,2018-10-27 15:04:33,0.013s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:04:33,2018-10-27 15:04:33,0.031s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:04:33,2018-10-27 15:04:33,0.028s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-27 15:04:33,2018-10-27 15:04:33,0.596s,PASSED
