Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 10:46:58,2018-10-28 10:46:58,0.013s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 10:46:58,2018-10-28 10:46:58,0.011s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 10:46:58,2018-10-28 10:46:58,0.029s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 10:46:58,2018-10-28 10:46:58,0.027s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-28 10:46:58,2018-10-28 10:46:58,0.587s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 4,Chrome 70.0.3538.77,http://192.168.56.102:8080/spring-mvc-forms,2018-10-28 10:46:58,2018-10-28 10:47:02,3.430s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-28 10:46:58,2018-10-28 10:47:00,1.934s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-28 10:47:00,2018-10-28 10:47:00,0.074s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:47:00,2018-10-28 10:47:01,0.119s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 10:47:01,2018-10-28 10:47:01,0.093s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:47:01,2018-10-28 10:47:01,0.063s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:47:01,2018-10-28 10:47:01,0.050s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 10:47:01,2018-10-28 10:47:01,0.066s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:47:01,2018-10-28 10:47:01,0.070s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:47:01,2018-10-28 10:47:01,0.052s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:47:01,2018-10-28 10:47:01,0.061s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:47:01,2018-10-28 10:47:01,0.047s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:47:01,2018-10-28 10:47:01,0.053s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 10:47:01,2018-10-28 10:47:01,0.012s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 10:47:01,2018-10-28 10:47:01,0.011s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 10:47:01,2018-10-28 10:47:01,0.028s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 10:47:01,2018-10-28 10:47:01,0.027s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-28 10:47:01,2018-10-28 10:47:02,0.585s,PASSED
