Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 70.0.3538.77,,2018-10-29 09:38:20,2018-10-29 09:38:20,0.063s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 09:38:20,2018-10-29 09:38:20,0.019s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 09:38:20,2018-10-29 09:38:20,0.015s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 09:38:20,2018-10-29 09:38:20,0.033s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 09:38:20,2018-10-29 09:38:20,0.032s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-29 09:38:20,2018-10-29 09:38:20,0.580s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 3,Chrome 70.0.3538.77,,2018-10-29 09:38:20,2018-10-29 09:38:24,3.360s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-29 09:38:20,2018-10-29 09:38:22,1.885s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-29 09:38:22,2018-10-29 09:38:22,0.069s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:38:22,2018-10-29 09:38:23,0.099s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 09:38:23,2018-10-29 09:38:23,0.082s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:38:23,2018-10-29 09:38:23,0.051s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 09:38:23,2018-10-29 09:38:23,0.077s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:38:23,2018-10-29 09:38:23,0.092s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:38:23,2018-10-29 09:38:23,0.057s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:38:23,2018-10-29 09:38:23,0.067s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:38:23,2018-10-29 09:38:23,0.067s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:38:23,2018-10-29 09:38:23,0.066s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 09:38:23,2018-10-29 09:38:23,0.013s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 09:38:23,2018-10-29 09:38:23,0.012s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 09:38:23,2018-10-29 09:38:23,0.030s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 09:38:23,2018-10-29 09:38:23,0.039s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-29 09:38:23,2018-10-29 09:38:24,0.582s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 4,Chrome 70.0.3538.77,http://192.168.56.102:8080/spring-mvc-forms,2018-10-29 09:38:24,2018-10-29 09:38:27,3.534s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-29 09:38:24,2018-10-29 09:38:26,1.987s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-29 09:38:26,2018-10-29 09:38:26,0.086s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:38:26,2018-10-29 09:38:26,0.123s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 09:38:26,2018-10-29 09:38:26,0.110s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:38:26,2018-10-29 09:38:26,0.052s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:38:26,2018-10-29 09:38:26,0.060s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 09:38:26,2018-10-29 09:38:26,0.071s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:38:26,2018-10-29 09:38:26,0.084s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:38:26,2018-10-29 09:38:26,0.058s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:38:26,2018-10-29 09:38:27,0.048s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:38:27,2018-10-29 09:38:27,0.052s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:38:27,2018-10-29 09:38:27,0.068s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 09:38:27,2018-10-29 09:38:27,0.011s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 09:38:27,2018-10-29 09:38:27,0.010s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 09:38:27,2018-10-29 09:38:27,0.027s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 09:38:27,2018-10-29 09:38:27,0.026s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-29 09:38:27,2018-10-29 09:38:27,0.581s,PASSED
