Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Issuing membership and Discount Suite,Chrome 70.0.3538.77,,2018-10-28 16:41:59,2018-10-28 16:42:15,15.833s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 1,Chrome 70.0.3538.77,,2018-10-28 16:42:00,2018-10-28 16:42:04,4.822s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-28 16:42:00,2018-10-28 16:42:02,2.724s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-28 16:42:02,2018-10-28 16:42:03,0.110s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:03,2018-10-28 16:42:03,0.510s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 16:42:03,2018-10-28 16:42:03,0.136s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 16:42:03,2018-10-28 16:42:03,0.078s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:03,2018-10-28 16:42:04,0.328s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 16:42:04,2018-10-28 16:42:04,0.031s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 16:42:04,2018-10-28 16:42:04,0.021s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 16:42:04,2018-10-28 16:42:04,0.049s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 16:42:04,2018-10-28 16:42:04,0.036s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-28 16:42:04,2018-10-28 16:42:04,0.610s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 2,Chrome 70.0.3538.77,,2018-10-28 16:42:04,2018-10-28 16:42:08,3.726s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-28 16:42:04,2018-10-28 16:42:06,1.921s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-28 16:42:06,2018-10-28 16:42:06,0.086s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:06,2018-10-28 16:42:07,0.153s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 16:42:07,2018-10-28 16:42:07,0.139s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:07,2018-10-28 16:42:07,0.066s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 16:42:07,2018-10-28 16:42:07,0.086s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:07,2018-10-28 16:42:07,0.221s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:07,2018-10-28 16:42:07,0.069s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:07,2018-10-28 16:42:07,0.065s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:07,2018-10-28 16:42:07,0.068s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:07,2018-10-28 16:42:07,0.067s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 16:42:07,2018-10-28 16:42:07,0.014s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 16:42:07,2018-10-28 16:42:07,0.012s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 16:42:07,2018-10-28 16:42:07,0.028s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 16:42:07,2018-10-28 16:42:07,0.028s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-28 16:42:07,2018-10-28 16:42:08,0.597s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 3,Chrome 70.0.3538.77,,2018-10-28 16:42:08,2018-10-28 16:42:12,3.477s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-28 16:42:08,2018-10-28 16:42:10,1.931s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-28 16:42:10,2018-10-28 16:42:10,0.079s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:10,2018-10-28 16:42:10,0.123s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 16:42:10,2018-10-28 16:42:10,0.099s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:10,2018-10-28 16:42:10,0.066s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 16:42:10,2018-10-28 16:42:11,0.087s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:11,2018-10-28 16:42:11,0.083s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:11,2018-10-28 16:42:11,0.056s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:11,2018-10-28 16:42:11,0.055s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:11,2018-10-28 16:42:11,0.054s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:11,2018-10-28 16:42:11,0.062s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 16:42:11,2018-10-28 16:42:11,0.011s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 16:42:11,2018-10-28 16:42:11,0.014s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 16:42:11,2018-10-28 16:42:11,0.030s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 16:42:11,2018-10-28 16:42:11,0.027s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-28 16:42:11,2018-10-28 16:42:12,0.593s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 4,Chrome 70.0.3538.77,http://192.168.56.102:8080/spring-mvc-forms,2018-10-28 16:42:12,2018-10-28 16:42:15,3.503s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-28 16:42:12,2018-10-28 16:42:14,1.927s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-28 16:42:14,2018-10-28 16:42:14,0.084s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:14,2018-10-28 16:42:14,0.126s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 16:42:14,2018-10-28 16:42:14,0.095s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:14,2018-10-28 16:42:14,0.065s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:14,2018-10-28 16:42:14,0.054s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 16:42:14,2018-10-28 16:42:14,0.081s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:14,2018-10-28 16:42:14,0.076s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:14,2018-10-28 16:42:14,0.055s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:14,2018-10-28 16:42:14,0.051s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:14,2018-10-28 16:42:14,0.067s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 16:42:14,2018-10-28 16:42:14,0.065s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 16:42:14,2018-10-28 16:42:14,0.012s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 16:42:14,2018-10-28 16:42:14,0.013s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 16:42:14,2018-10-28 16:42:14,0.031s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 16:42:14,2018-10-28 16:42:14,0.028s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-28 16:42:14,2018-10-28 16:42:15,0.593s,PASSED
