Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 3,Chrome 70.0.3538.77,,2018-10-27 15:28:52,2018-10-27 15:28:55,3.411s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-27 15:28:52,2018-10-27 15:28:54,1.903s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-27 15:28:54,2018-10-27 15:28:54,0.077s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:28:54,2018-10-27 15:28:54,0.107s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:28:54,2018-10-27 15:28:54,0.093s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:28:54,2018-10-27 15:28:54,0.064s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:28:54,2018-10-27 15:28:54,0.077s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:28:54,2018-10-27 15:28:54,0.081s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:28:54,2018-10-27 15:28:54,0.053s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:28:54,2018-10-27 15:28:54,0.054s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:28:54,2018-10-27 15:28:54,0.066s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:28:54,2018-10-27 15:28:54,0.066s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:28:54,2018-10-27 15:28:54,0.011s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:28:54,2018-10-27 15:28:54,0.013s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:28:54,2018-10-27 15:28:54,0.027s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:28:54,2018-10-27 15:28:54,0.029s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-27 15:28:54,2018-10-27 15:28:55,0.605s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 4,Chrome 70.0.3538.77,http://192.168.56.102:8080/spring-mvc-forms,2018-10-27 15:28:55,2018-10-27 15:28:58,3.491s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-27 15:28:55,2018-10-27 15:28:57,1.925s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-27 15:28:57,2018-10-27 15:28:57,0.073s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:28:57,2018-10-27 15:28:57,0.128s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:28:57,2018-10-27 15:28:57,0.108s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:28:57,2018-10-27 15:28:57,0.066s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:28:57,2018-10-27 15:28:57,0.069s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:28:57,2018-10-27 15:28:57,0.076s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:28:57,2018-10-27 15:28:58,0.076s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:28:58,2018-10-27 15:28:58,0.051s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:28:58,2018-10-27 15:28:58,0.060s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:28:58,2018-10-27 15:28:58,0.047s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:28:58,2018-10-27 15:28:58,0.053s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:28:58,2018-10-27 15:28:58,0.012s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:28:58,2018-10-27 15:28:58,0.014s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:28:58,2018-10-27 15:28:58,0.028s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:28:58,2018-10-27 15:28:58,0.029s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-27 15:28:58,2018-10-27 15:28:58,0.593s,PASSED
