Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 70.0.3538.77,,2018-10-29 13:07:18,2018-10-29 13:07:18,0.056s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:07:18,2018-10-29 13:07:18,0.068s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:07:18,2018-10-29 13:07:18,0.065s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 13:07:18,2018-10-29 13:07:18,0.013s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 13:07:18,2018-10-29 13:07:18,0.012s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 13:07:18,2018-10-29 13:07:18,0.031s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 13:07:18,2018-10-29 13:07:18,0.028s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-29 13:07:18,2018-10-29 13:07:19,0.586s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 4,Chrome 70.0.3538.77,http://192.168.56.102:8080/spring-mvc-forms,2018-10-29 13:07:19,2018-10-29 13:07:23,3.745s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-29 13:07:19,2018-10-29 13:07:21,1.922s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-29 13:07:21,2018-10-29 13:07:21,0.081s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:07:21,2018-10-29 13:07:21,0.122s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 13:07:21,2018-10-29 13:07:21,0.125s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:07:21,2018-10-29 13:07:21,0.085s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:07:21,2018-10-29 13:07:21,0.074s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 13:07:21,2018-10-29 13:07:22,0.089s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:07:22,2018-10-29 13:07:22,0.250s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:07:22,2018-10-29 13:07:22,0.057s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:07:22,2018-10-29 13:07:22,0.055s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:07:22,2018-10-29 13:07:22,0.065s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:07:22,2018-10-29 13:07:22,0.066s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 13:07:22,2018-10-29 13:07:22,0.014s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 13:07:22,2018-10-29 13:07:22,0.012s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 13:07:22,2018-10-29 13:07:22,0.029s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 13:07:22,2018-10-29 13:07:22,0.028s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-29 13:07:22,2018-10-29 13:07:23,0.595s,PASSED
