Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 09:38:59,2018-10-29 09:38:59,0.027s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-29 09:38:59,2018-10-29 09:39:00,0.580s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 3,Chrome 70.0.3538.77,,2018-10-29 09:39:00,2018-10-29 09:39:03,3.477s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-29 09:39:00,2018-10-29 09:39:02,1.919s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-29 09:39:02,2018-10-29 09:39:02,0.074s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:39:02,2018-10-29 09:39:02,0.148s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 09:39:02,2018-10-29 09:39:02,0.101s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:39:02,2018-10-29 09:39:02,0.063s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 09:39:02,2018-10-29 09:39:02,0.076s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:39:02,2018-10-29 09:39:02,0.109s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:39:02,2018-10-29 09:39:02,0.053s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:39:02,2018-10-29 09:39:03,0.062s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:39:03,2018-10-29 09:39:03,0.066s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:39:03,2018-10-29 09:39:03,0.067s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 09:39:03,2018-10-29 09:39:03,0.012s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 09:39:03,2018-10-29 09:39:03,0.011s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 09:39:03,2018-10-29 09:39:03,0.030s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 09:39:03,2018-10-29 09:39:03,0.030s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-29 09:39:03,2018-10-29 09:39:03,0.585s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 4,Chrome 70.0.3538.77,http://192.168.56.102:8080/spring-mvc-forms,2018-10-29 09:39:03,2018-10-29 09:39:07,3.466s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-29 09:39:03,2018-10-29 09:39:05,1.917s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-29 09:39:05,2018-10-29 09:39:05,0.065s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:39:05,2018-10-29 09:39:05,0.098s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 09:39:05,2018-10-29 09:39:06,0.088s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:39:06,2018-10-29 09:39:06,0.062s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:39:06,2018-10-29 09:39:06,0.065s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 09:39:06,2018-10-29 09:39:06,0.071s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:39:06,2018-10-29 09:39:06,0.090s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:39:06,2018-10-29 09:39:06,0.056s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:39:06,2018-10-29 09:39:06,0.067s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:39:06,2018-10-29 09:39:06,0.067s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:39:06,2018-10-29 09:39:06,0.068s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 09:39:06,2018-10-29 09:39:06,0.012s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 09:39:06,2018-10-29 09:39:06,0.011s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 09:39:06,2018-10-29 09:39:06,0.030s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 09:39:06,2018-10-29 09:39:06,0.027s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-29 09:39:06,2018-10-29 09:39:07,0.600s,PASSED
