Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 70.0.3538.77,,2018-10-27 15:26:57,2018-10-27 15:26:57,0.121s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:26:57,2018-10-27 15:26:57,0.092s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:26:57,2018-10-27 15:26:57,0.062s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:26:57,2018-10-27 15:26:57,0.082s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:26:57,2018-10-27 15:26:57,0.107s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:26:57,2018-10-27 15:26:58,0.063s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:26:58,2018-10-27 15:26:58,0.061s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:26:58,2018-10-27 15:26:58,0.067s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:26:58,2018-10-27 15:26:58,0.067s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:26:58,2018-10-27 15:26:58,0.013s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:26:58,2018-10-27 15:26:58,0.017s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:26:58,2018-10-27 15:26:58,0.034s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:26:58,2018-10-27 15:26:58,0.029s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-27 15:26:58,2018-10-27 15:26:58,0.602s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 3,Chrome 70.0.3538.77,,2018-10-27 15:26:58,2018-10-27 15:27:02,3.551s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-27 15:26:59,2018-10-27 15:27:00,1.944s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-27 15:27:00,2018-10-27 15:27:01,0.083s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:27:01,2018-10-27 15:27:01,0.128s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:27:01,2018-10-27 15:27:01,0.130s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:27:01,2018-10-27 15:27:01,0.066s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:27:01,2018-10-27 15:27:01,0.084s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:27:01,2018-10-27 15:27:01,0.087s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:27:01,2018-10-27 15:27:01,0.060s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:27:01,2018-10-27 15:27:01,0.052s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:27:01,2018-10-27 15:27:01,0.065s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:27:01,2018-10-27 15:27:01,0.066s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:27:01,2018-10-27 15:27:01,0.015s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:27:01,2018-10-27 15:27:01,0.011s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:27:01,2018-10-27 15:27:01,0.032s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:27:01,2018-10-27 15:27:01,0.030s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-27 15:27:01,2018-10-27 15:27:02,0.592s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 4,Chrome 70.0.3538.77,http://192.168.56.102:8080/spring-mvc-forms,2018-10-27 15:27:02,2018-10-27 15:27:06,3.614s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-27 15:27:02,2018-10-27 15:27:04,1.912s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-27 15:27:04,2018-10-27 15:27:04,0.089s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:27:04,2018-10-27 15:27:04,0.138s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:27:04,2018-10-27 15:27:04,0.126s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:27:04,2018-10-27 15:27:04,0.062s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:27:04,2018-10-27 15:27:04,0.071s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:27:04,2018-10-27 15:27:05,0.087s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:27:05,2018-10-27 15:27:05,0.089s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:27:05,2018-10-27 15:27:05,0.057s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:27:05,2018-10-27 15:27:05,0.067s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:27:05,2018-10-27 15:27:05,0.067s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:27:05,2018-10-27 15:27:05,0.066s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:27:05,2018-10-27 15:27:05,0.013s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:27:05,2018-10-27 15:27:05,0.016s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:27:05,2018-10-27 15:27:05,0.029s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:27:05,2018-10-27 15:27:05,0.031s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-27 15:27:05,2018-10-27 15:27:06,0.603s,PASSED
