Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Issuing membership and Discount Suite,Chrome 70.0.3538.77,,2018-10-28 10:42:54,2018-10-28 10:43:09,15.184s,FAILED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 1,Chrome 70.0.3538.77,,2018-10-28 10:42:54,2018-10-28 10:42:58,4.003s,FAILED
openBrowser,Chrome 70.0.3538.77,,2018-10-28 10:42:54,2018-10-28 10:42:57,2.682s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-28 10:42:57,2018-10-28 10:42:57,0.103s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:42:57,2018-10-28 10:42:57,0.147s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 10:42:57,2018-10-28 10:42:57,0.115s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 10:42:57,2018-10-28 10:42:57,0.078s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:42:57,2018-10-28 10:42:57,0.084s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 10:42:57,2018-10-28 10:42:57,0.031s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 10:42:57,2018-10-28 10:42:57,0.019s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 10:42:57,2018-10-28 10:42:58,0.553s,FAILED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 2,Chrome 70.0.3538.77,,2018-10-28 10:42:58,2018-10-28 10:43:02,4.053s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-28 10:42:58,2018-10-28 10:43:01,2.504s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-28 10:43:01,2018-10-28 10:43:01,0.074s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:01,2018-10-28 10:43:01,0.131s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 10:43:01,2018-10-28 10:43:01,0.107s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:01,2018-10-28 10:43:01,0.060s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 10:43:01,2018-10-28 10:43:01,0.082s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:01,2018-10-28 10:43:01,0.090s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:01,2018-10-28 10:43:01,0.055s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:01,2018-10-28 10:43:01,0.056s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:01,2018-10-28 10:43:01,0.051s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:01,2018-10-28 10:43:01,0.064s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 10:43:01,2018-10-28 10:43:01,0.012s,PASSED
