Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Issuing membership and Discount Suite,Chrome 70.0.3538.77,,2018-10-27 15:23:57,2018-10-27 15:24:12,14.939s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 1,Chrome 70.0.3538.77,,2018-10-27 15:23:57,2018-10-27 15:24:01,4.312s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-27 15:23:57,2018-10-27 15:24:00,2.712s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-27 15:24:00,2018-10-27 15:24:00,0.096s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:00,2018-10-27 15:24:00,0.168s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:24:00,2018-10-27 15:24:00,0.150s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:24:00,2018-10-27 15:24:01,0.113s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:01,2018-10-27 15:24:01,0.093s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:24:01,2018-10-27 15:24:01,0.032s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:24:01,2018-10-27 15:24:01,0.020s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:24:01,2018-10-27 15:24:01,0.047s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:24:01,2018-10-27 15:24:01,0.036s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-27 15:24:01,2018-10-27 15:24:01,0.598s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 2,Chrome 70.0.3538.77,,2018-10-27 15:24:01,2018-10-27 15:24:05,3.420s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-27 15:24:02,2018-10-27 15:24:03,1.910s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-27 15:24:03,2018-10-27 15:24:04,0.083s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:04,2018-10-27 15:24:04,0.116s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:24:04,2018-10-27 15:24:04,0.102s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:04,2018-10-27 15:24:04,0.057s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:24:04,2018-10-27 15:24:04,0.077s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:04,2018-10-27 15:24:04,0.076s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:04,2018-10-27 15:24:04,0.053s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:04,2018-10-27 15:24:04,0.052s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:04,2018-10-27 15:24:04,0.056s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:04,2018-10-27 15:24:04,0.068s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:24:04,2018-10-27 15:24:04,0.014s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:24:04,2018-10-27 15:24:04,0.013s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:24:04,2018-10-27 15:24:04,0.028s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:24:04,2018-10-27 15:24:04,0.032s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-27 15:24:04,2018-10-27 15:24:05,0.598s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 3,Chrome 70.0.3538.77,,2018-10-27 15:24:05,2018-10-27 15:24:08,3.445s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-27 15:24:05,2018-10-27 15:24:07,1.934s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-27 15:24:07,2018-10-27 15:24:07,0.078s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:07,2018-10-27 15:24:07,0.121s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:24:07,2018-10-27 15:24:07,0.098s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:07,2018-10-27 15:24:07,0.061s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:24:07,2018-10-27 15:24:07,0.080s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:07,2018-10-27 15:24:07,0.080s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:07,2018-10-27 15:24:07,0.053s,PASSED
