Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Issuing membership and Discount Suite,Chrome 70.0.3538.77,,2018-10-28 17:27:54,2018-10-28 17:28:10,15.426s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 1,Chrome 70.0.3538.77,,2018-10-28 17:27:54,2018-10-28 17:27:59,4.799s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-28 17:27:55,2018-10-28 17:27:58,2.924s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-28 17:27:58,2018-10-28 17:27:58,0.151s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:27:58,2018-10-28 17:27:58,0.210s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 17:27:58,2018-10-28 17:27:58,0.207s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 17:27:58,2018-10-28 17:27:58,0.087s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:27:58,2018-10-28 17:27:58,0.095s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 17:27:58,2018-10-28 17:27:58,0.037s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 17:27:58,2018-10-28 17:27:58,0.025s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 17:27:58,2018-10-28 17:27:58,0.061s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 17:27:58,2018-10-28 17:27:59,0.060s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-28 17:27:59,2018-10-28 17:27:59,0.646s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 2,Chrome 70.0.3538.77,,2018-10-28 17:27:59,2018-10-28 17:28:03,3.401s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-28 17:27:59,2018-10-28 17:28:01,1.896s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-28 17:28:01,2018-10-28 17:28:01,0.075s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:01,2018-10-28 17:28:01,0.101s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 17:28:01,2018-10-28 17:28:01,0.094s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:01,2018-10-28 17:28:01,0.061s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 17:28:01,2018-10-28 17:28:02,0.077s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:02,2018-10-28 17:28:02,0.076s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:02,2018-10-28 17:28:02,0.055s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:02,2018-10-28 17:28:02,0.056s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:02,2018-10-28 17:28:02,0.068s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:02,2018-10-28 17:28:02,0.066s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 17:28:02,2018-10-28 17:28:02,0.014s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 17:28:02,2018-10-28 17:28:02,0.014s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 17:28:02,2018-10-28 17:28:02,0.030s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 17:28:02,2018-10-28 17:28:02,0.028s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-28 17:28:02,2018-10-28 17:28:03,0.580s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 3,Chrome 70.0.3538.77,,2018-10-28 17:28:03,2018-10-28 17:28:06,3.500s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-28 17:28:03,2018-10-28 17:28:05,1.895s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-28 17:28:05,2018-10-28 17:28:05,0.073s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:05,2018-10-28 17:28:05,0.111s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 17:28:05,2018-10-28 17:28:05,0.093s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:05,2018-10-28 17:28:05,0.065s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 17:28:05,2018-10-28 17:28:05,0.074s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:05,2018-10-28 17:28:05,0.211s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:05,2018-10-28 17:28:05,0.054s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:05,2018-10-28 17:28:05,0.056s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:05,2018-10-28 17:28:05,0.055s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:05,2018-10-28 17:28:05,0.063s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 17:28:05,2018-10-28 17:28:05,0.013s,PASSED
