Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 70.0.3538.77,,2018-10-27 15:19:28,2018-10-27 15:19:28,0.149s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:19:28,2018-10-27 15:19:28,0.115s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:19:28,2018-10-27 15:19:28,0.072s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:19:28,2018-10-27 15:19:28,0.060s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:19:28,2018-10-27 15:19:28,0.078s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:19:28,2018-10-27 15:19:28,0.080s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:19:28,2018-10-27 15:19:28,0.057s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:19:28,2018-10-27 15:19:29,0.060s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:19:29,2018-10-27 15:19:29,0.067s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:19:29,2018-10-27 15:19:29,0.054s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:19:29,2018-10-27 15:19:29,0.012s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:19:29,2018-10-27 15:19:29,0.015s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:19:29,2018-10-27 15:19:29,0.029s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:19:29,2018-10-27 15:19:29,0.031s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-27 15:19:29,2018-10-27 15:19:29,0.603s,PASSED
