Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 70.0.3538.77,,2018-10-28 17:21:06,2018-10-28 17:21:07,0.218s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:21:07,2018-10-28 17:21:07,0.057s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:21:07,2018-10-28 17:21:07,0.065s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:21:07,2018-10-28 17:21:07,0.067s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:21:07,2018-10-28 17:21:07,0.066s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 17:21:07,2018-10-28 17:21:07,0.013s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 17:21:07,2018-10-28 17:21:07,0.013s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 17:21:07,2018-10-28 17:21:07,0.032s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 17:21:07,2018-10-28 17:21:07,0.030s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-28 17:21:07,2018-10-28 17:21:07,0.588s,PASSED
