Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 70.0.3538.77,,2018-10-29 13:16:14,2018-10-29 13:16:15,0.103s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:16:15,2018-10-29 13:16:15,0.066s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 13:16:15,2018-10-29 13:16:15,0.101s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:16:15,2018-10-29 13:16:15,0.097s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:16:15,2018-10-29 13:16:15,0.059s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:16:15,2018-10-29 13:16:15,0.067s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:16:15,2018-10-29 13:16:15,0.066s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:16:15,2018-10-29 13:16:15,0.068s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 13:16:15,2018-10-29 13:16:15,0.017s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 13:16:15,2018-10-29 13:16:15,0.020s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 13:16:15,2018-10-29 13:16:15,0.028s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 13:16:15,2018-10-29 13:16:15,0.027s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-29 13:16:15,2018-10-29 13:16:16,0.585s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 4,Chrome 70.0.3538.77,http://192.168.56.102:8080/spring-mvc-forms,2018-10-29 13:16:16,2018-10-29 13:16:19,3.468s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-29 13:16:16,2018-10-29 13:16:18,1.908s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-29 13:16:18,2018-10-29 13:16:18,0.077s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:16:18,2018-10-29 13:16:18,0.110s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 13:16:18,2018-10-29 13:16:18,0.087s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:16:18,2018-10-29 13:16:18,0.067s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:16:18,2018-10-29 13:16:18,0.067s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 13:16:18,2018-10-29 13:16:18,0.073s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:16:18,2018-10-29 13:16:18,0.079s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:16:18,2018-10-29 13:16:18,0.056s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:16:18,2018-10-29 13:16:18,0.057s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:16:18,2018-10-29 13:16:18,0.069s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 13:16:18,2018-10-29 13:16:19,0.065s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 13:16:19,2018-10-29 13:16:19,0.011s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 13:16:19,2018-10-29 13:16:19,0.011s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 13:16:19,2018-10-29 13:16:19,0.028s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 13:16:19,2018-10-29 13:16:19,0.026s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-29 13:16:19,2018-10-29 13:16:19,0.585s,PASSED
